id_add_producao_intelectual,an_base,sg_entidade_ensino,cd_programa_ies,nm_programa_ies,qtd_autores_total,qtd_tp_autor_sem_informacao,qtd_tp_autor_discente,qtd_tp_autor_docente,qtd_tp_autor_egresso,qtd_tp_autor_participante_externo,qtd_tp_autor_participante_x0020_externo,qtd_tp_autor_pos_doc,qtd_tp_autor_x002d
20388624,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,10,4,3,1,0,2,0,0,0
20388628,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,2,0,1,0,0,0,0,0
20388630,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20388631,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,2,0,0,0,0,0
20388633,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20388636,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20388637,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20388639,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,1,1,0,0,0,0,0,0
20388641,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,3,0,0,0,0,0
20388643,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20388644,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
20388646,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,1,0,0,0,0,0,0,0
20388647,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20388656,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,1,0,1,0,0,0
20388657,2014,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
7291103,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,2,1,1,0,0,0,0,0
7291104,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,1,2,2,0,1,0,0,0
7291106,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,2,1,0,0,0,0,0
7291114,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,4,0,1,0,1,0,0,0
7291118,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,1,0,2,0,1,0,0,0
7291120,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,2,0,2,0,0,0,0,0
7291126,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,2,0,1,0,0,0
7291133,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
7291136,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,9,8,0,1,0,0,0,0,0
7291141,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,1,1,1,0,0,0,0,0
7291143,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,1,0,1,0,1,0,0,0
7291144,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,1,1,2,0,0,0,0,0
7291146,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,1,2,0,2,0,0,0
7291161,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
7291171,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,0,1,0,1,0,0,0
7291172,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,1,0,1,0,1,0,0,0
7291179,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,8,0,0,3,0,5,0,0,0
7291192,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,1,1,2,0,0,0,0,0
7291194,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,1,1,2,0,1,0,0,0
7291199,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,0,1,3,0,2,0,0,0
7291202,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,3,0,1,0,1,0,0,0
7291204,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
7291209,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,2,2,0,1,0,0,0
7291214,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,1,0,2,0,0,0
7291215,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,3,0,0,0,0,0
7291222,2014,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837618,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,3,0,0,0,0,0
10837622,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,4,0,2,0,0,0,0,0
10837623,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,4,0,2,0,0,0,0,0
10837626,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,2,1,0,0,0,0,0,0
10837627,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837628,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,0,1,0,3,0,0,0
10837631,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,0,1,0,1,0,0,0
10837632,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837634,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
10837635,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,3,0,0,0,2,0,0,0
10837636,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837637,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,2,0,0,2,0,0,0
10837638,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837640,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
10837641,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,0,1,0,1,0,0,0
10837644,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,3,1,0,0,0,0,0,0
10837645,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837646,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
10837647,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837648,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837650,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837652,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,1,0,0,0,0,0,0
10837653,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,0,3,0,2,0,0,0
10837654,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,2,1,0,0,0,0,0
10837655,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837656,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,2,0,1,0,0,0
10837657,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837658,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,3,1,0,1,0,0,0
10837659,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837660,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,1,2,0,2,0,0,0
10837662,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,2,1,0,0,0,0,0
10837663,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,0,2,3,0,1,0,0,0
10837664,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,1,0,2,0,0,0
10837668,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837669,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,0,1,0,3,0,0,0
10837670,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,0,4,2,0,0,0,0,0
10837674,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,8,0,4,3,0,1,0,0,0
10837675,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,0,2,0,2,0,0,0
10837676,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837677,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
10837680,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,3,1,1,0,0,0,0,0
10837681,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837682,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,2,0,0,0,0,0,0
10837683,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
10837685,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,1,0,2,0,0,0
10837687,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,4,1,0,0,0,0,0,0
10837688,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,7,3,1,2,0,1,0,0,0
10837690,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,2,0,0,1,0,0,0
10837691,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,0,1,0,1,0,0,0
10837692,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,0,1,0,1,0,0,0
10837693,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,1,0,2,0,0,0
10837694,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,3,1,0,1,0,0,0
10837695,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,1,1,0,0,0,0,0,0
10837696,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,9,7,1,0,0,1,0,0,0
10837697,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837698,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,0,2,2,0,2,0,0,0
10837700,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837701,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837703,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837704,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,1,2,0,2,0,0,0
10837705,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,2,1,0,0,0,0,0,0
10837708,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,4,1,0,0,0,0,0,0
10837709,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,2,0,1,0,0,0
10837710,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,3,0,0,0,0,0
10837711,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837712,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,8,0,4,3,0,1,0,0,0
10837713,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,2,1,0,0,0,0,0
10837714,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,2,0,1,0,0,0,0,0
10837715,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837719,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,0,2,0,3,0,0,0
10837720,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,0,1,0,1,0,0,0
10837721,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,1,0,0,0,0,0,0
10837722,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,1,1,1,0,0,0,0,0
10837723,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837724,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,1,1,1,0,1,0,0,0
10837725,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837732,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,1,0,2,0,0,0
10837733,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,2,0,0,0,1,0,0,0
10837734,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,1,2,1,0,0,0,0,0
10837735,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837737,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,3,1,0,1,0,0,0
10837740,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,2,1,0,0,0,0,0,0
10837741,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837742,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837743,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,1,0,2,0,0,0
10837744,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837746,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,2,1,2,0,1,0,0,0
10837747,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,1,0,0,0,0,0,0
10837748,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,0,1,0,3,0,0,0
10837749,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,1,0,1,0,1,0,0,0
10837750,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,7,3,1,2,0,1,0,0,0
10837751,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,1,0,2,0,0,0
10837759,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,7,1,3,3,0,0,0,0,0
10837764,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837767,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837768,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,0,1,0,1,0,0,0
10837769,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,3,1,0,0,0,0,0,0
10837775,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,1,2,1,0,2,0,0,0
10837779,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
10837780,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,1,0,2,0,0,0
10837781,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837783,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,2,1,0,1,0,0,0
10837784,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,1,3,0,1,0,0,0
10837787,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,3,0,0,0,0,0
10837789,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
10837792,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837793,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,2,1,1,0,0,0,0,0
10837794,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,0,3,3,0,0,0,0,0
10837795,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,0,1,0,1,0,0,0
10837796,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,3,1,0,0,0,0,0,0
10837797,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,1,0,2,0,0,0
10837798,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,0,1,0,4,0,0,0
10837801,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,0,3,0,1,0,0,0
10837802,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,2,0,1,0,0,0
10837803,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,2,0,1,0,0,0
10837804,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,2,0,1,0,0,0
10837805,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,3,0,0,0,0,0
10837806,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,1,3,0,1,0,0,0
10837808,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,1,0,2,0,0,0
10837812,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,2,1,0,0,0,0,0,0
10837813,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837816,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,2,0,0,0,0,0
10837819,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,0,2,0,1,0,0,0
10837820,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,2,0,1,0,0,0
10837823,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,8,5,1,2,0,0,0,0,0
10837824,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,0,1,1,0,1,0,0,0
10837827,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,5,0,0,1,0,4,0,0,0
10837835,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,3,1,2,0,0,0,0,0
10837836,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,1,1,0,2,0,0,0
10837837,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,3,2,1,0,0,0,0,0,0
10837838,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,0,4,1,0,1,0,0,0
10837839,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,0,1,0,1,0,0,0
10837840,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,7,4,1,2,0,0,0,0,0
10837841,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,6,1,2,2,0,1,0,0,0
10837842,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,7,0,4,2,0,1,0,0,0
10837843,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,1,1,0,0,0,0,0
10837844,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837845,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,7,6,1,0,0,0,0,0,0
10837846,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,0,0,1,0,1,0,0,0
10837847,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,4,0,0,1,0,3,0,0,0
10837848,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,1,0,0,1,0,0,0,0,0
10837852,2015,INPE,33010013005P0,SENSORIAMENTO REMOTO,2,1,1,0,0,0,0,0,0
17985883,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,0,1,0,2,0,0,0
17985884,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,1,0,1,0,2,0,0,0
17985885,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,0,1,1,0,2,0,0,0
17985889,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,7,3,2,1,0,1,0,0,0
17985890,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,0,1,1,0,0,0,0,0
17986912,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,7,0,0,4,0,3,0,0,0
17986920,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,1,2,0,0,0,0,0
17986922,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,5,2,0,1,0,2,0,0,0
17986924,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,2,1,0,0,1,0,0,0
17986926,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,7,2,1,2,0,2,0,0,0
17986937,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,0,1,1,0,0,0,0,0
17986939,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,0,1,1,0,0,0,0,0
17986941,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,0,1,1,0,0,0,0,0
17986944,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,0,0,2,0,0,0,0,0
17986946,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,6,0,3,2,0,1,0,0,0
17986948,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,1,0,1,0,0,0,0,0
17986953,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,1,1,0,1,0,0,0
17986960,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,0,1,1,0,2,0,0,0
17986961,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,1,1,0,1,0,0,0
17986966,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,0,1,1,0,2,0,0,0
17986971,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,5,1,0,1,0,3,0,0,0
17986973,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,0,1,1,0,0,0,0,0
17986975,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,0,1,1,0,0,0,0,0
17986977,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,0,1,1,0,0,0,0,0
17986982,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,6,1,0,4,0,1,0,0,0
17986992,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,6,3,0,1,0,2,0,0,0
17986994,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,6,4,0,1,0,1,0,0,0
17986998,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,7,2,1,2,0,2,0,0,0
17987001,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,5,1,0,1,0,3,0,0,0
17987002,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,5,0,0,2,0,3,0,0,0
17987006,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,6,1,3,1,0,1,0,0,0
17987010,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,1,0,0,1,0,0,0,0,0
17987011,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,13,2,0,6,0,5,0,0,0
17987016,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,1,1,0,1,0,0,0
17987019,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,0,1,1,0,0,0,0,0
17987023,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,8,4,0,3,0,1,0,0,0
17987025,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,2,1,0,0,0,0,0
17987028,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,1,0,2,0,0,0,0,0
17987030,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,5,2,0,2,0,1,0,0,0
17987035,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,5,0,0,2,0,3,0,0,0
17987038,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,0,0,2,0,2,0,0,0
17987050,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,5,2,0,2,0,1,0,0,0
17987052,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,6,1,2,2,0,1,0,0,0
17987056,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,0,0,2,0,2,0,0,0
17987057,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,2,0,0,2,0,0,0,0,0
17987062,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,1,1,1,0,1,0,0,0
17987063,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,1,2,0,0,0,0,0
17987065,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,0,2,0,1,0,0,0
17987069,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,5,1,0,1,0,3,0,0,0
17987080,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,8,0,2,3,0,3,0,0,0
17987082,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,1,0,0,1,0,0,0,0,0
17987107,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,7,3,0,2,0,2,0,0,0
17987108,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,0,1,2,0,1,0,0,0
17987112,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,0,2,1,0,1,0,0,0
17987114,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,1,0,0,1,0,0,0,0,0
17987119,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,5,1,0,2,0,2,0,0,0
17987124,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,1,1,1,0,0,0,0,0
17987129,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,0,0,1,0,3,0,0,0
17987130,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,0,2,0,1,0,0,0
17987137,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,1,0,3,0,0,0,0,0
17987139,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,0,1,0,2,0,0,0
17987151,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,8,2,3,2,0,1,0,0,0
17987153,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,8,3,3,1,0,1,0,0,0
17987157,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,0,0,2,0,2,0,0,0
17987162,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,4,0,0,2,0,2,0,0,0
17987165,2015,INPE,33010013008P0,GEOFÍSICA ESPACIAL,3,0,1,2,0,0,0,0,0
18884674,2015,INPE,33010013010P4,ASTROFÍSICA,5,0,2,1,0,2,0,0,0
18884678,2015,INPE,33010013010P4,ASTROFÍSICA,5,3,0,0,0,2,0,0,0
18884679,2015,INPE,33010013010P4,ASTROFÍSICA,3,0,1,2,0,0,0,0,0
18884682,2015,INPE,33010013010P4,ASTROFÍSICA,16,15,0,0,0,1,0,0,0
18884684,2015,INPE,33010013010P4,ASTROFÍSICA,10,0,1,2,0,7,0,0,0
18884689,2015,INPE,33010013010P4,ASTROFÍSICA,2,0,1,1,0,0,0,0,0
18884706,2015,INPE,33010013010P4,ASTROFÍSICA,8,3,0,2,0,3,0,0,0
18884720,2015,INPE,33010013010P4,ASTROFÍSICA,4,0,1,1,0,2,0,0,0
18884724,2015,INPE,33010013010P4,ASTROFÍSICA,2,0,0,0,0,2,0,0,0
18884753,2015,INPE,33010013010P4,ASTROFÍSICA,5,3,0,1,0,1,0,0,0
18884769,2015,INPE,33010013010P4,ASTROFÍSICA,1,0,0,1,0,0,0,0,0
18884782,2015,INPE,33010013010P4,ASTROFÍSICA,2,1,0,1,0,0,0,0,0
18884785,2015,INPE,33010013010P4,ASTROFÍSICA,7,0,0,2,0,5,0,0,0
